Clover ID,Name,Alternate Name,Description,Price,Price Type,Price Unit,Cost,Product Code,SKU,Quantity,Hidden?,Default tax rates?,Non-revenue item?,Printer Labels,Modifier Groups,Categories,Tax Rates,Variant Attribute,Variant Option
18HP6SJQZKFAM,Friskies: Salmon Cat Food 5.5 oz Can (SGD),,,$1.49,Fixed,,$0.72,050000293339,,9,No,Yes,No,,,Pet Products,,,
GV1B13CDVX7Q8,Friskies: Turkey Cat Food 5.5 oz Can (SGD),,,$1.49,Fixed,,$0.72,050000225224,,10,No,Yes,No,,,Pet Products,,,
ZCD8J6CZ6ZY46,Frito Lay: Doritos -dinamita Chile Lemon Chips 3 1/4 oz Bag,,,$2.69,Fixed,,$1.88,028400770644,00046080,1,No,Yes,No,,,Snacks - Chips,,,
DS7KDXY41K55P,Colgate: Tooth Brush - Medium Head 1 pk (KUD),,,$2.99,Fixed,,$0.98,6001067022558,,2,No,Yes,No,,,Hygiene Products,,,
3JZ6QH3HBMB1E,Coca Cola: Orange Cream Coke Single 20 oz Bottle (CCD),,,$2.39,Fixed,,$1.45,049000558753,413423,14,No,Yes,No,,,Drinks - Soda,,,
QMPGXAKNTS7J2,Jimmy Dean: Sausage Breakfast Bowl 7 oz Pk (WGD),,,$4.49,Fixed,,$2.24,077900471322,077900471322,2,No,No,No,,,Frozen Food,Processing Charge,,
,,,,,,,,,,,,,,,,,Retail Tax,,
1PT265P5RSS7A,Mela: Watermelon & Passionfruit Water 16.9 oz Can (SSD),,,$3.59,Fixed,,$2.17,860000780360,1352,17,No,Yes,No,,,Drinks - Juice,,,
8QGX3AR8RNPTM,Chore Boy 1 pk (KUD),,,$2.75,Fixed,,$0.72,811435002145,811435002145,38,No,No,No,,,Quick Items,Processing Charge,,
,,,,,,,,,,,,,,,,,Non Taxable,,
8PQAABKTZMB9R,Rose Stem 1 Tube (KUD),,,$2.25,Fixed,,$0.20,10036882556172,10036882556172,59,No,No,No,,,Quick Items,Processing Charge,,
,,,,,,,,,,,,,,,,,Non Taxable,,
AEQQDJ39YN3VP,Natty: Blueberry - Organic Hemp Wrap 1 pk / 4 cnt (CTD),,,$0.99,Fixed,,$0.64,850008118111,262337,11,No,No,No,,,Tobacco -  Cigars & Wraps,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
8NDPNYZPXT4W8,Celsius: Orange 12 oz Can (PCD),,,$2.99,Fixed,,$1.78,889392000313,889392000313,4,No,Yes,No,,,Drinks - Energy / Coffee / Tea / Dairy Free,,,
NE09ZQDSKGQ8T,Hostess: Twinkies with Creamy Filling 2.7 oz pk (CGD),,,$2.69,Fixed,,$1.51,888109010102,641670,,No,Yes,No,,,Snacks,,,
MHW2FENXS1W4J,Frito Lay: Ruffles - Flaming Hot Cheddar & Sour Cream Chips 2 1/2 oz Bag,,,$2.69,Fixed,,$1.88,028400688918,,3,No,Yes,No,,,Snacks - Chips,,,
JPNMYFVFSMKH4,Seaglass: Sauvignon Blanc 750 ml Bottle (RND),,,$13.49,Fixed,,$8.69,085200005758,114199,7,No,No,No,Wine,,Alcohol - Wines,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
R9QQ0C1K19XB4,Goldenberg's: Peanut Chews - Original Dark 0.6 oz,,,$0.33,Fixed,,$0.19,070970910500,312355,23,No,Yes,No,,,Snacks - Candy,,,
GCQVPJXXGWJE6,Planters: Salted Peanuts 1.75 oz Pre-Priced Bag (CGD),,,$0.69,Fixed,,$0.38,029000022119,,13,No,Yes,No,,,Snacks - Nuts,,,
YW5SHJZG80DBJ,Vitamin Water: Power-C Dragonfruit Zero 20 oz Bottle (CCD),,,$2.69,Fixed,,$1.59,786162003737,,13,No,Yes,No,,,Drinks - Water,,,
R1TAQ7443ZVFW,Monster: Ultra Strawberry Dreams 16 oz Can (CCD),,,$3.29,Fixed,,$1.95,070847891857,412024,14,No,Yes,No,,,Drinks - Energy / Coffee / Tea / Dairy Free,,,
QX5JR1K7BJRC4,Hostess: Jumbo Devil's Food Honey Bun 4 oz pk (CGD),,,$2.69,Fixed,,$1.51,888109253004,656124,7,No,Yes,No,,,Snacks,,,
Z89DMQMHFVC9E,Hostess: Jumbo Glazed Honey Bun 4 oz pk (CGD),,,$2.79,Fixed,,$1.51,888109253097,656108,1,No,Yes,No,,,Snacks,,,
7Z0N99RFD2XNC,Olipop: Classic Grape- Sparkling Toniq 12 oz Can (RFD),,,$2.69,Fixed,,$1.56,860003223390,,10,No,Yes,No,,,Drinks - Soda,,,
9W7GZ9X1479G8,Monster: Rehab - Peach Tea 15.5 oz Can (CCD),,,$3.29,Fixed,,$1.95,070847021520,150885,13,No,Yes,No,,,Drinks - Energy / Coffee / Tea / Dairy Free,,,
E1NSBGVMH4MR0,Coca Cola: Coke Original Single 2 Lt Bottle (CCD),,,$3.99,Fixed,,$2.39,049000050103,132530,16,No,Yes,No,,,Drinks - Soda,,,
5Q4MFYZHSK2CR,Coca Cola: Diet Coke 12 oz / 15 pk Cans (CCD),,,$13.49,Fixed,,$8.06,049000013979,133116,7,No,Yes,No,,,Drinks - Soda,,,
W6DAA3GR3FCP8,Fairlife: Chocolate Milk 14 oz Bottle (CCD),,,$3.19,Fixed,,$1.95,811620020398,410721,12,No,Yes,No,,,Dairy - Milk Products,,,
1GTE1TB4EATA2,Fairlife: Core Power Chocolate 26 g Protein Milk 14 oz Bottle (CCD),,,$4.99,Fixed,,$2.99,811620021951,156184,15,No,Yes,No,,,Drinks - Energy / Coffee / Tea / Dairy Free,,,
5JPC2YHQ4YV1C,Monster: Java Loca Moca Coffee 15 oz Can (CCD),,,$4.19,Fixed,,$2.46,070847812715,134929,12,No,Yes,No,,,Drinks - Energy / Coffee / Tea / Dairy Free,,,
86F4QEEBCQV52,Monster: Original Energy 16 oz Can (CCD),,,$3.29,Fixed,,$1.95,070847811169,133129,49,No,Yes,No,,,Drinks - Energy / Coffee / Tea / Dairy Free,,,
96ZFVPYVCE1QC,Coca Cola: Cherry Coke Single 20 oz Bottle (CCD),,,$2.29,Fixed,,$1.29,049000018011,102580,15,No,Yes,No,,,Drinks - Soda,,,
XMWF830Z38JJW,Coca Cola: Diet Coke Single 20 oz Bottle (CCD),,,$2.29,Fixed,,$1.29,04904500,049000024692,28,No,Yes,No,,,Drinks - Soda,,,
QHJ3T53YJ990G,Pepsi: Diet Original 12 oz / 12 Pk Cans (PCD),,,$12.69,Fixed,,$7.32,,012000171901,7,No,Yes,No,,,Drinks - Soda,,,
3XEKEJF65W7ST,Bota Box: Pinot Noir 3 L Box (RND),,,$25.99,Fixed,,$16.69,082242012362,247009,5,No,No,No,Wine,,Alcohol - Wines,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
D61W8K7Z9YXKW,Appleton Farms: Thick Sliced Bacon 16 oz Pk (ALD),,,$8.19,Fixed,,$4.95,4099100105650,4099100105612,5,No,Yes,No,,,Meats & Poultry,,,
HK45ADZBHMF2G,Sutter Home: Moscato 4/187 ml Bottles Pack (RND),,,$9.99,Fixed,,$6.32,085200918751,085200918751,7,No,No,No,Wine,,Alcohol - Wines,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
ZWBEWJ1QPD1ZT,"Smirnoff: Ice Red, White & Berry 11.2 oz / 6 Pk Bottles (PBD)",,,$13.99,Fixed,,$9.19,082000782506,35907,1,No,No,No,Beer,,Alcohol - Beers,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
PEDB7CERFAADT,Prime: Cherry Freeze Hydration Drink 16.9 oz Bottle (WZD),,,$2.49,Fixed,,$1.50,810116123445,91198,4,No,Yes,No,,,Drinks - Energy / Coffee / Tea / Dairy Free,,,
PD9V6DBP8WHG6,Snyder's: Hot Buffalo Wing Pieces 5 oz Bag (CGD),,,$3.09,Fixed,,$1.74,077975093917,648790,5,No,Yes,No,,,Snacks,,,
7KJ2834Z5ZVQ6,Paldo: Shrimp Flavor Noodle Soup 3.03 oz Bowl (CGD),,,$2.29,Fixed,,$1.29,648436100019,724351,16,No,Yes,No,,,Groceries - Boxed / Canned,,,
B7CXM850F0GV8,Camel: Filters Red Box Regular Pk (CTD),,,$15.19,Fixed,,$13.20,01230331,116897,14,No,No,No,Cigarettes,,Tobacco - Cigarettes,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
0ZAV0F2T685A0,Pall Mall: Menthol Green 100's Pk (CTD),,,$14.49,Fixed,,$12.58,02786520,117085,14,No,No,No,Cigarettes,,Tobacco - Cigarettes,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
FMAJ6DZ4HN7AE,Newport: Menthol Box Regular Pk (CTD),,,$15.79,Fixed,,$13.69,02657512,116046,27,No,No,No,Cigarettes,,Tobacco - Cigarettes,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
789KJVEYM7FPT,Maverick: Menthol Box Regular Pk (CTD),,,$12.79,Fixed,,$11.22,09055439,129304,46,No,No,No,Cigarettes,,Tobacco - Cigarettes,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
YEMXY6N3Y7SPY,Marlboro: Silver Box 100's Pk (CTD),,,$15.79,Fixed,,$13.67,02847829,114702,42,No,No,No,Cigarettes,,Tobacco - Cigarettes,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
S6A2RF980Q1KY,Coca Cola: Seagram's Ginger Ale 6 Pack 12 oz Cans (CCD),,,$5.09,Fixed,,$3.06,072979004143,146123,3,No,Yes,No,,,Drinks - Soda,,,
JPZPVHRN3G7JA,Goose Island: Tropical Beer Hug IPA 19.2 fl oz (WZD),,,$3.49,Fixed,,$2.19,736920211089,95025,17,No,No,No,Beer,,Alcohol - Beers,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
Y1WJ2R56WFZNY,Van Leeuwen: Classic Honeycomb Ice Cream 14 oz Tub (RFD),,,$8.29,Fixed,,$4.98,850005872191,850005872191,1,No,Yes,No,,,Ice Cream Products,,,
Y1TJK7MV3715W,Nightingale: Banana Pudding Ice Cream Sandwich 5.3 oz pk (RFD),,,$4.99,Fixed,,$3.16,860001901030,609165,12,No,Yes,No,,,Ice Cream Products,,,
ZS6BY6DW6Y47T,Nightingale: Apple Cider Donut Ice Cream Sandwhich 5.3 oz pk (RFD),,,$4.99,Fixed,,$3.16,850037507399,609175,8,No,Yes,No,,,Ice Cream Products,,,
CMPRE08G9R3ST,Nightingale: Peppermint White Chocolate Ice Cream Sandwich 5.2 oz pk (RFD),,,$4.99,Fixed,,$3.16,850037507405,609176,10,No,Yes,No,,,Ice Cream Products,,,
TVW50WQ97W2MC,Keebler: Vanilla Wafers 4.4 oz pk (CGD),,,$3.59,Fixed,,$1.80,027800073560,656587,,No,Yes,No,,,Snacks,,,
F4SEDT4ZC4DKA,Beatbox: Watermelon Limeade 500 ml Box (WZD),,,$4.99,Fixed,,$3.00,850059195376,15616,8,No,No,No,Wine,,Alcohol - Wines,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
8CBTQ2N5BZV5E,101 North Winery: Pinot Grigo 750 ml Bottle (WZD),,,$7.99,Fixed,,$4.55,083120011293,550003,9,No,No,No,Wine,,Alcohol - Wines,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
1NTVTKMKQCQTT,Crowns: Menthol - Dark Green 100 Pk (CTD),,,$9.59,Fixed,,$8.33,090600391677,131458,52,No,No,No,Cigarettes,,Tobacco - Cigarettes,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
P4QGS9F1DK8KW,Al Capone: Sweets Cognac Dipped - Non Filter 2 Cnt (CTD),,,$3.20,Fixed,,$2.89,717519011013,,32,No,No,No,,,Tobacco - Cigarettes,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
NDWQNHW1PT34J,Libby's: Vienna Sausage 4.6 oz (SGD),,,$1.29,Fixed,,$0.70,039000086639,039000086639,29,No,Yes,No,,,Groceries - Boxed / Canned,,,
BJDF4PT2HCMN4,Mars: M&M Peanut Butter Chocolate Candies 1.63 oz Bag (CGD),,,$1.99,Fixed,,$1.19,040000001447,325225,24,No,Yes,No,,,Snacks - Candy,,,
1FM787ZJJ1AEP,Coca Cola: Coke Zero Sugar Single 16 oz Can (CCD),,,$1.89,Fixed,,$1.14,049000053401,146980,33,No,Yes,No,,,Drinks - Soda,,,
CF1SMHQ4PNRDE,Berryhill: Clover Honey 12 oz Bottle (ALD),,,$6.29,Fixed,,$3.69,4099100133387,,3,No,Yes,No,,,Groceries - Condiments / Sauces / Spices,,,
CRQ7G3153CPAY,Coca Cola: Coke Zero Sugar Single 12 oz Can (CCD),,,$0.99,Fixed,,$0.54,049000042566,,11,No,Yes,No,,,Drinks - Soda,,,
F3W1K50AM6JXT,Frito Lay: Grandma's Soft Baked Peanut Butter Cookies 2 7/8Oz,,,$2.09,Fixed,,$1.19,028400259552,00025301,21,No,Yes,No,,,Snacks,,,
KY3C7RNR8K99A,American Spirit: Mellow Yellow Regular Pk (CTD),,,$16.69,Fixed,,$14.24,047995855093,118372,12,No,No,No,Cigarettes,,Tobacco - Cigarettes,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
26HNP0Q1S3KJT,Flying Dog: Snake Dog - IPA 12 oz / 6 Pk Bottles (PBD),,,$14.29,Fixed,,$9.19,786243111801,12199,8,No,No,No,Beer,,Alcohol - Beers,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
QXRPSESQNCS48,Nestle: Nesquik - Strawberry Low Fat Milk 14 oz Bottle (CGD),,,$2.99,Fixed,,$1.60,028000515751,822189,4,No,Yes,No,,,Dairy - Milk Products,,,
5WDFSQT0MA202,Mtn Dew: Original Single 20 oz Bottle (PCD),,,$2.49,Fixed,,$1.49,01213104,012000001314,20,No,Yes,No,,,Drinks - Soda,,,
7WP2WP1QTKFZT,Nestle: Nesquik - Vanilla Low Fat Milk 14 oz Bottle (CGD),,,$2.89,Fixed,,$1.60,028000896256,028000896256,9,No,Yes,No,,,Dairy - Milk Products,,,
JRV7E38HQ0S8E,Mtn Dew: Original Single 12 oz Can (PCD),,,$0.99,Fixed,,$0.46,01208500,01208500,20,No,Yes,No,,,Drinks - Soda,,,
YQJ6J8X1XR7MT,Prime: Ice POP Flavored Hydration Drink 16.9 oz Bottle (WZD),,,$2.49,Fixed,,$1.50,850040427080,91202,7,No,Yes,No,,,Drinks - Energy / Coffee / Tea / Dairy Free,,,
ZTTRD0H7Z53T0,Breyers: Natural Vanilla Ice Cream Pint Tub (GPD),,,$5.99,Fixed,,$3.66,077567274731,105130101,3,No,Yes,No,,,Ice Cream Products,,,
A9K3H9YRS42G4,Celeste: Original Pizza 5.08 oz Pk (WGD),,,$2.69,Fixed,,$1.33,019600046301,019600046301,1,No,No,No,,,Frozen Food,Processing Charge,,
,,,,,,,,,,,,,,,,,Retail Tax,,
M8EQ3TM3WTY06,Celsius: Raspberry Peach 12 oz Can (PCD),,,$2.99,Fixed,,$1.78,889392001303,,3,No,Yes,No,,,Drinks - Soda,,,
N2BBBJYT8T39J,Bic: Disposable Lighter 1 cnt (CTD),,,$2.59,Fixed,,$1.12,070330600065,273243,20,No,Yes,No,,,Household - General Products,,,
TB7JTG3XG0646,Keebler: Club & Cheddar 1.8 oz pk (CGD),,,$1.29,Fixed,,$0.61,030100125211,357814,12,No,Yes,No,,,Snacks,,,
QYYJY1912KSGA,Charms: Blow Pop - Assorted Flavored Popsical 1 pc (CGD),,,$0.33,Fixed,,$0.16,01406922,301119,58,No,Yes,No,,,Snacks - Candy,,,
4T36ZTKEJEHCR,Dove: Dark Chocolate 1.44 oz (CGD),,,$1.89,Fixed,,$1.20,040000459859,381566,19,No,Yes,No,,,Snacks - Candy,,,
TK57B1GKFY3MR,Kona: Big Wave Golden Ale 12 oz / 6 pk Bottles (WZD),,,$12.99,Fixed,,$8.50,796030114960,96136,3,No,No,No,Beer,,Alcohol - Beers,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
11BAGENACEEGC,Coca Cola: Coke Original Single 20 oz Bottle (CCD),,,$2.29,Fixed,,$1.29,04904403,119826,77,No,Yes,No,,,Drinks - Soda,,,
M8TEDMPP83XE4,Frito Lay: Smartfood - White Cheddar Popcorn 1 7/8 oz Bag,,,$2.69,Fixed,,$1.88,028400768269,00046151,6,No,Yes,No,,,,,,
6WN9Y2HHQB7HW,Pringles: Original Chips 5.26 oz Box (CGD),,,$3.99,Fixed,,$2.84,038000138416,742015,2,No,Yes,No,,,Snacks - Chips,,,
GSK2RHTKMT0VG,Celeste: Sausage & Pepperoni Pizza 5.5 oz Pk (WGD),,,$2.69,Fixed,,$1.22,019600046202,019600046202,4,No,No,No,,,Frozen Food,Processing Charge,,
,,,,,,,,,,,,,,,,,Retail Tax,,
RQYX6RS13BCFG,Pepsi: Wild Cherry Single 20 oz Bottle (PCD),,,$2.49,Fixed,,$1.49,01255906,005596,21,No,Yes,No,,,Drinks - Soda,,,
PA2E332VMHYAC,Frito Lay: Grandma's Soft Baked Oatmeal Raisin Cookies 2 7/8Oz,,,$1.99,Fixed,,$1.19,028400259897,00025305,21,No,Yes,No,,,Snacks,,,
A6CTS1G16E046,Twix: Caramel Cookie Bar 1.79 oz Pk (CGD),,,$2.09,Fixed,,$1.20,04043506,040000004356,22,No,Yes,No,,,Snacks - Candy,,,
8J0GJCZWQBK38,Sierra Nevada: Jucy Little Thing - Hazy IPA 12 oz / 6 pk Cans (PBD),,,$13.99,Fixed,,$9.19,083783228656,59130,5,No,No,No,Beer,,Alcohol - Beers,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
6N87QKAEKEBFM,Frito Lay: Turbos Flamas 4oz,,,$2.69,Fixed,,$1.88,028400327367,028400769198,2,No,Yes,No,,,Snacks - Chips,,,
TJQY59W05AGR6,Tums: Assorted Berries Antacid - Extra Strength 8 ct Roll (KUD),,,$1.79,Fixed,,$0.91,307667388084,509182,8,No,No,No,,,Medicine / Vitamins,Processing Charge,,
,,,,,,,,,,,,,,,,,Retail Tax,,
TZX1DFQA0H75W,Cavit: Pinot Grigio 750 ml Bottle (RND),,,$11.99,Fixed,,$7.35,086785000084,180966,7,No,No,No,Wine,,Alcohol - Wines,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
PFNEXMDZFDHNY,Menage A Trois: Lime Light Pinot Grigio 750 ml Bottle (RND),,,$13.49,Fixed,,$8.69,099988071782,,6,No,No,No,Wine,,Alcohol - Wines,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
2RYH8E6AHK6HE,Modelo: Especial - Tall Can 24 oz / Single (PBD),,,$4.09,Fixed,,$2.61,080660957210,10167,19,No,No,No,Beer,,Alcohol - Beers,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
CGG7RVA71FQ1W,My Dads: Barbecue Chips 2 oz Bag (RFD),,,$2.09,Fixed,,$1.15,051497352899,137211,2,No,Yes,No,,,Snacks - Chips,,,
7QWJ2RF09T02A,Corona: Extra 12 oz / 6 Pk Bottles (PBD),,,$12.49,Fixed,,$8.30,080660956053,10157,8,No,No,No,Beer,,Alcohol - Beers,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
64BRJR48BMWGP,Ajax: Dishwashing Liquid Soap Lemon 12.4 oz Bottle (DGD),,,$3.29,Fixed,,$1.59,827854007142,,2,No,No,No,,,Household - Cleaning Supplies,Processing Charge,,
,,,,,,,,,,,,,,,,,Retail Tax,,
PB91QRP4C398M,Fre: Sauvignon Blanc - Non Alcohol 750 ml Bottle (RND),,,$11.99,Fixed,,$6.67,08567525,323718,2,No,No,No,Wine,,Alcohol - Wines,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
NQNM6JG6BKY14,National Bohemian 12 oz / 12 Pk Cans (PBD),,,$16.49,Fixed,,$10.80,071250253416,12307,7,No,No,No,Beer,,Alcohol - Beers,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
THXJMGQ13SS9T,Minute Maid: Blue Raspberry 20 oz Bottle (CCD),,,$1.99,Fixed,,$1.13,025000119996,157396,7,No,Yes,No,,,Drinks - Soda,,,
10EGZ7CNDXJ8A,Starbucks: Frappuccino Caramel Coffee 13.7 oz Bottle (PCD),,,$4.49,Fixed,,$2.69,012000016721,012000016721,14,No,Yes,No,,,Drinks - Energy / Coffee / Tea / Dairy Free,,,
MATRSKXR9SW0C,Twisted Tea: Peach Hard Ice Tea - Tall Can 24 oz / Singles (PBD),,,$4.19,Fixed,,$2.61,087692004905,35716,7,No,No,No,Beer,,Alcohol - Beers,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
R3XMQS7XS003M,Twisted Tea: Original Hard Iced Tea - Tall Can 24 oz / Single (PBD),,,$4.19,Fixed,,$2.61,087692832317,13599,13,No,No,No,Beer,,Alcohol - Beers,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
V86EFGR0DD2HJ,American Spirit: Organic Turquoise Regular Pk (CTD),,,$16.69,Fixed,,$14.24,047995855246,101683,29,No,No,No,Cigarettes,,Tobacco - Cigarettes,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
5A1KFB8EQCCVE,Underwood: Pinot Nior 750 ml Bottle (RND),,,$16.49,Fixed,,$10.67,856036001005,,13,No,No,No,Wine,,Alcohol - Wines,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
G12PBDVTG0080,Flying Dog: The Truth Imperial IPA - Tall Can 19.2 oz / Single (PBD),,,$4.19,Fixed,,$2.61,786243571810,68056,13,No,No,No,Beer,,Alcohol - Beers,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
Y3PVJR2Q38HHR,Cushwa: Cush - New England Style IPA 12 oz / 6 pk Cans (WZD),,,$16.59,Fixed,,$10.70,196852457182,51678,1,No,No,No,Beer,,Alcohol - Beers,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
VA6W9Y30135DY,Benadryl: Allergy Singles  2 ct pk (KUD),,,$1.49,Fixed,,$0.48,655708019634,655708019634,10,No,No,No,,,Medicine / Vitamins,Processing Charge,,
,,,,,,,,,,,,,,,,,Retail Tax,,
HDC05GFKV4H4C,David: Sunflower Seeds - Jumbo Original 5.25 oz Bag (CGD),,,$2.99,Fixed,,$1.59,026200238920,642686,10,No,Yes,No,,,Snacks,,,
0EEP6H9MWVGNJ,Jimmy Dean: Bacon Breakfast Bowl 7 oz Pk (WGD),,,$4.49,Fixed,,$2.24,077900471315,,6,No,No,No,,,Frozen Food,Processing Charge,,
,,,,,,,,,,,,,,,,,Retail Tax,,
HGS24C9X359YR,Barissimo: Colombia - Medium Roast Ground Coffee 12 oz Bag (ALD),,,$11.99,Fixed,,$7.25,4099100149562,4099100149500,1,No,Yes,No,,,Groceries,,,
5ATVJ0VRBM8DG,Tylenol: PM Singles 2 ct pk (KUD),,,$1.39,Fixed,,$0.24,655708029459,655708029459,47,No,No,No,,,Medicine / Vitamins,Processing Charge,,
,,,,,,,,,,,,,,,,,Retail Tax,,
APVPEQ2W9SE5P,Nissin: Chow Mein - Teriyaki Chicken Flavor 4 oz Pk (CGD),,,$2.49,Fixed,,$1.51,070662087299,744920,13,No,Yes,No,,,Groceries - Boxed / Canned,,,
QJTFJZDRWHMMC,Coca Cola: Cherry Coke Single 12 oz Cans (CCD),,,$0.99,Fixed,,$0.54,04905004,,4,No,Yes,No,,,Drinks - Soda,,,
QY5G1Q35D94Y0,Coca Cola: Seagram's Ginger Ale Single 20 oz Bottle (CCD),,,$1.99,Fixed,,$1.11,072979004174,146048,7,No,Yes,No,,,Drinks - Soda,,,
K52J8GX6D59EM,Dasani: Purified Water 33.8 oz Bottle (CCD),,,$2.29,Fixed,,$1.38,049000026566,112260,20,No,Yes,No,,,Drinks - Water,,,
G8SAC1NGJG8DJ,Diced Tomatoes 14.5 oz Can (SGD),,,$1.49,Fixed,,$0.79,193968031206,,13,No,Yes,No,,,Groceries - Boxed / Canned,,,
2RNH22A0VHCDA,Act II: Butter Popcorn 2.75 oz Bag (SGD),,,$0.59,Fixed,,$0.31,076150232486,635789,32,No,Yes,No,,,Snacks,,,
NSVFZ8MG1QCAA,Del Monte: Golden Sweet Corn 15.25 oz Can (SGD),,,$1.99,Fixed,,$0.97,024000163022,024000163022,8,No,Yes,No,,,Groceries - Boxed / Canned,,,
RZ8KVCV7A1HJA,Bush's Best: Baked Beans Original 16.5 oz Can (SGD),,,$2.49,Fixed,,$1.37,039400016113,039400016113,12,No,Yes,No,,,Groceries - Boxed / Canned,,,
FPCBHGJBFQBKC,Campbell's: Cream of Mushroom 10.5 oz Can (SGD),,,$1.99,Fixed,,$1.13,051000012616,051000012616,12,No,Yes,No,,,Groceries - Boxed / Canned,,,
H2DP7ZKNDF1P4,"Pedigree: Dog Food - Chopped Ground Dinner with Chicken, Liver & Beef 13.2 oz Can (SGD)",,,$2.99,Fixed,,$1.28,023100010779,,15,No,Yes,No,,,Pet Products,,,
MQTCQ7EB8CE32,Pedigree: Dog Food - Chopped Ground Dinner with Beef 13.2 oz Can (SGD),,,$2.99,Fixed,,$1.28,023100010045,,18,No,Yes,No,,,Pet Products,,,
0Q4R7PZMAZA94,Hershey's: Reese's Peanut Butter Cups King Size 4 / 2.8 oz pk (CGD),,,$3.99,Fixed,,$2.24,03448005,306423,19,No,Yes,No,,,Snacks - Candy,,,
9Y130V2RQKDRT,General Mills: Chex Mix Traditional Party Blend oz Bag (CGD),,,$3.99,Fixed,,$2.02,016000214941,660803,5,No,Yes,No,,,Snacks,,,
R019N9Z0533C6,Mars: M&M Peanut Butter Chocolate Candies 5.1 oz Bag (CGD),,,$4.29,Fixed,,$2.43,040000017448,330449,1,No,Yes,No,,,Snacks - Candy,,,
V3ZG7MFAZ441T,Nightingale: Just Peachy Crisp Ice Cream Sandwich (RFD),,,$4.99,Fixed,,$3.16,850037507375,609158,6,No,Yes,No,,,Ice Cream Products,,,
N30Q5W32VEADC,Little Debbie: Christmas Tree Cakes 8.62 Oz (ALD),,,$3.72,Fixed,,$2.97,024300041563,,4,No,Yes,No,,,,,,
D43DAQXSYKBDR,Monster: Rehab - Tea & Lemonade 15.5 oz Can (CCD),,,$3.39,Fixed,,$2.03,070847003229,138036,17,No,Yes,No,,,Drinks - Energy / Coffee / Tea / Dairy Free,,,
A1CKJVT5N9DKY,Hershey's: Reese's Dipped Pretzels 4.25 oz Bag (CGD),,,$4.19,Fixed,,$2.54,034000214617,647628,6,No,Yes,No,,,Snacks,,,
YD13J855TCRG2,Hostess: Donettes Chocolate Frosted 3 oz pk (CGD),,,$2.69,Fixed,,$1.48,888109050023,642371,10,No,Yes,No,,,Snacks,,,
M8PD466GB3M5A,Dinty Moore: Beef Stew 15 oz Can (SGD),,,$3.99,Fixed,,$2.30,037600246095,037600246095,9,No,Yes,No,,,Groceries - Boxed / Canned,,,
2VPBXGZ8MKWNA,Skittles: Original Gummies 5.8 oz Bag (CGD),,,$3.69,Fixed,,$1.99,022000285942,307439,,No,Yes,No,,,Snacks - Candy,,,
5E5E77375A2B4,Barq's: Root Beer 20 oz Bottle (CCD),,,$2.09,Fixed,,$1.22,049000023923,102748,2,No,Yes,No,,,Drinks - Soda,,,
X2GFPJH48W01J,Friendly Farms: 2% Milk 1 gal Jug (ALD),,,$4.69,Fixed,,$2.69,4099100143867,4099100143867,1,No,Yes,No,,,Dairy - Milk Products,,,
